"","X.1","event.id","visible","timestamp","location.long","location.lat","algorithm.marked.outlier","external.temperature","gps.hdop","gps.satellite.count","gps.time.to.fix","gps.vdop","ground.speed","gt.activity.count","gt.sys.week","gt.tx.count","heading","height.above.ellipsoid","height.raw","import.marked.outlier","location.error.text","manually.marked.outlier","mw.activity.count","mw.show.in.kml","raptor.workshop.migration.state","tag.battery.voltage","tag.voltage","vertical.error.numerical","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name","study.timezone","study.local.timestamp","utm.easting","utm.northing","utm.zone","day","dT","X","Y","year","Season","mig.id","halfyr","ID_mig","days.cont","date","day.x","day.y","day.dist","mig.state","mig.start","mig.end"
"5065",5065,565084586,"true",2015-03-06 15:00:00,-106.56533,24.09367,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"470",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 07:00:00,340890.76718202,2665484.58795696,"13N",65,1,340890.767182023,2665484.58795697,2015,"Spring","Spring.2015","2015 B",4,295,"2015-03-06",341145.540775544,2665537.12638478,323.772674914856,"Mig","2015-02-24","2015-03-12"
"5066",5066,565592331,"true",2015-03-06 16:00:00,-106.58017,24.1035,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,323,NA,"470",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 08:00:00,339394.349586271,2666590.1078316,"13N",65,1,339394.349586276,2666590.1078316,2015,"Spring","Spring.2015","2015 B",4,295,"2015-03-06",341145.540775544,2665537.12638478,323.772674914856,"Mig","2015-02-24","2015-03-12"
"5067",5067,565592332,"true",2015-03-06 17:00:00,-106.653,24.17183,NA,NA,NA,NA,NA,NA,9.26,NA,NA,NA,309,NA,"390",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 09:00:00,332079.993422432,2674242.76785261,"13N",65,1,332079.993422443,2674242.76785262,2015,"Spring","Spring.2015","2015 B",4,295,"2015-03-06",341145.540775544,2665537.12638478,323.772674914856,"Mig","2015-02-24","2015-03-12"
"5068",5068,565592333,"true",2015-03-06 18:00:00,-106.85483,24.44933,NA,NA,NA,NA,NA,NA,15.4333333333333,NA,NA,NA,274,NA,"550",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 10:00:00,311982.321476599,2705234.98444116,"13N",65,1,311982.321476643,2705234.98444118,2015,"Spring","Spring.2015","2015 B",4,295,"2015-03-06",341145.540775544,2665537.12638478,323.772674914856,"Mig","2015-02-24","2015-03-12"
"5069",5069,565592334,"true",2015-03-06 19:00:00,-107.0855,24.73983,NA,NA,NA,NA,NA,NA,17.4911111111111,NA,NA,NA,337,NA,"490",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 11:00:00,289081.342717143,2737746.91928227,"13N",65,1,289081.342717269,2737746.91928231,2015,"Spring","Spring.2015","2015 B",4,295,"2015-03-06",341145.540775544,2665537.12638478,323.772674914856,"Mig","2015-02-24","2015-03-12"
"5070",5070,565592335,"true",2015-03-06 20:00:00,-107.3435,25.07733,NA,NA,NA,NA,NA,NA,19.5488888888889,NA,NA,NA,330,NA,"950",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 12:00:00,263623.797715329,2775560.08894751,"13N",65,1,263623.797715656,2775560.0889476,2015,"Spring","Spring.2015","2015 B",4,295,"2015-03-06",341145.540775544,2665537.12638478,323.772674914856,"Mig","2015-02-24","2015-03-12"
"5071",5071,565592336,"true",2015-03-06 21:00:00,-107.6395,25.37767,NA,NA,NA,NA,NA,NA,16.4622222222222,NA,NA,NA,316,NA,"1140",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 13:00:00,234408.921600364,2809390.81896458,"13N",65,1,234408.921601149,2809390.81896478,2015,"Spring","Spring.2015","2015 B",4,295,"2015-03-06",341145.540775544,2665537.12638478,323.772674914856,"Mig","2015-02-24","2015-03-12"
"5072",5072,565633679,"true",2015-03-06 22:00:00,-107.87133,25.7465,NA,NA,NA,NA,NA,NA,17.4911111111111,NA,NA,NA,350,NA,"520",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 14:00:00,211954.47430379,2850747.79631741,"13N",65,1,211954.474305294,2850747.79631774,2015,"Spring","Spring.2015","2015 B",4,295,"2015-03-06",341145.540775544,2665537.12638478,323.772674914856,"Mig","2015-02-24","2015-03-12"
"5073",5073,565633680,"true",2015-03-06 23:00:00,-108.01983,26.02267,NA,NA,NA,NA,NA,NA,13.3755555555556,NA,NA,NA,336,NA,"1160",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 15:00:00,798274.490813224,2881599.72091069,"12N",65,1,197753.820818417,2881691.04183767,2015,"Spring","Spring.2015","2015 B",4,295,"2015-03-06",341145.540775544,2665537.12638478,323.772674914856,"Mig","2015-02-24","2015-03-12"
"5074",5074,565633681,"true",2015-03-07 00:00:00,-108.279,26.33017,NA,NA,NA,NA,NA,NA,17.4911111111111,NA,NA,NA,313,NA,"900",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 16:00:00,771607.972380979,2915110.91620032,"12N",65,1,172658.943499742,2916406.47025568,2015,"Spring","Spring.2015","2015 B",4,295,"2015-03-06",341145.540775544,2665537.12638478,323.772674914856,"Mig","2015-02-24","2015-03-12"
"5075",5075,565633682,"true",2015-03-07 01:00:00,-108.411,26.49283,NA,NA,NA,NA,NA,NA,10.8033333333333,NA,NA,NA,164,NA,"390",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 17:00:00,758063.661654816,2932865.58521042,"12N",65,1,159950.255022834,2934782.36215142,2015,"Spring","Spring.2015","2015 B",4,295,"2015-03-06",341145.540775544,2665537.12638478,323.772674914856,"Mig","2015-02-24","2015-03-12"
"5076",5076,565633683,"true",2015-03-07 02:00:00,-108.41233,26.4835,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"300",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 18:00:00,757951.878257786,2931828.96280925,"12N",65,1,159790.059328254,2933751.4704653,2015,"Spring","Spring.2015","2015 B",4,295,"2015-03-06",341145.540775544,2665537.12638478,323.772674914856,"Mig","2015-02-24","2015-03-12"
"5077",5077,565633684,"true",2015-03-07 03:00:00,-108.41233,26.4835,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"290",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 19:00:00,757951.878257786,2931828.96280925,"12N",65,1,159790.059328254,2933751.4704653,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5078",5078,565633685,"true",2015-03-07 04:00:00,-108.41233,26.48333,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"290",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 20:00:00,757952.257945411,2931810.12346824,"12N",65,1,159789.558154488,2933732.62251479,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5079",5079,565633686,"true",2015-03-07 05:00:00,-108.41233,26.4835,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"280",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-06 21:00:00,757951.878257786,2931828.96280925,"12N",65,7,159790.059328254,2933751.4704653,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5080",5080,565633687,"true",2015-03-07 12:00:00,-108.41233,26.483,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"310",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 04:00:00,757952.994979621,2931773.55298378,"12N",66,1,159788.585296306,2933696.03531758,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5081",5081,565506186,"true",2015-03-07 13:00:00,-108.41217,26.48333,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"290",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 05:00:00,757968.214146838,2931810.44505814,"12N",66,1,159805.52164644,2933732.19805105,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5082",5082,565506187,"true",2015-03-07 14:00:00,-108.41233,26.4835,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"290",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 06:00:00,757951.878257786,2931828.96280925,"12N",66,1,159790.059328254,2933751.4704653,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5083",5083,565506188,"true",2015-03-07 15:00:00,-108.41233,26.48333,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"290",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 07:00:00,757952.257945411,2931810.12346824,"12N",66,1,159789.558154488,2933732.62251479,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5084",5084,565633688,"true",2015-03-07 16:00:00,-108.4125,26.48333,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"290",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 08:00:00,757935.304482734,2931809.78180082,"12N",66,1,159772.596942526,2933733.07352942,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5085",5085,565633689,"true",2015-03-07 17:00:00,-108.4125,26.4835,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"290",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 09:00:00,757934.924820118,2931828.6211403,"12N",66,1,159773.098141374,2933751.92148195,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5086",5086,565633690,"true",2015-03-07 18:00:00,-108.428,26.5475,NA,NA,NA,NA,NA,NA,8.23111111111111,NA,NA,NA,10,NA,"260",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 10:00:00,756246.942439242,2938889.99383907,"12N",66,1,158416.390480075,2940888.92814163,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5087",5087,565506189,"true",2015-03-07 19:00:00,-108.43583,26.5795,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"260",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 11:00:00,755395.509288667,2942420.57065548,"12N",66,1,157730.862325144,2944457.78356289,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5088",5088,565506190,"true",2015-03-07 20:00:00,-108.42917,26.60217,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"250",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 12:00:00,756008.632696149,2944946.17700863,"12N",66,1,158462.211935396,2946953.44567615,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5089",5089,565506191,"true",2015-03-07 21:00:00,-108.42917,26.60217,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"250",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 13:00:00,756008.632696149,2944946.17700863,"12N",66,1,158462.211935396,2946953.44567615,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5090",5090,565506192,"true",2015-03-07 22:00:00,-108.46283,26.6655,NA,NA,NA,NA,NA,NA,12.8611111111111,NA,NA,NA,306,NA,"360",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 14:00:00,752515.959030987,2951897.35859752,"12N",66,1,155297.778033162,2954065.64596876,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5091",5091,565506193,"true",2015-03-07 23:00:00,-108.555,26.7875,NA,NA,NA,NA,NA,NA,6.68777777777778,NA,NA,NA,40,NA,"360",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 15:00:00,743079.558816019,2965237.66628188,"12N",66,1,146493.836874181,2967846.0261384,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5092",5092,565506194,"true",2015-03-08 00:00:00,-108.5845,26.86783,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"350",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 16:00:00,739976.180479991,2974083.33641607,"12N",66,1,143809.933377068,2976836.03153755,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5093",5093,565506195,"true",2015-03-08 01:00:00,-108.58617,26.86583,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"300",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 17:00:00,739814.432242285,2973858.54205897,"12N",66,2,143637.575891206,2976618.96164336,2015,"Spring","Spring.2015","2015 B",4,296,"2015-03-07",159790.059328254,2933751.4704653,45.9336239355616,"Mig","2015-02-24","2015-03-12"
"5094",5094,565506197,"true",2015-03-08 03:00:00,-108.58717,26.86667,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"270",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 19:00:00,739713.274531577,2973949.73430768,"12N",66,1,143540.766086538,2976714.92327112,2015,"Spring","Spring.2015","2015 B",4,297,"2015-03-08",143540.766086538,2976714.92327112,226.952796208181,"Mig","2015-02-24","2015-03-12"
"5095",5095,565506198,"true",2015-03-08 04:00:00,-108.58717,26.86667,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"270",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 20:00:00,739713.274531577,2973949.73430768,"12N",66,1,143540.766086538,2976714.92327112,2015,"Spring","Spring.2015","2015 B",4,297,"2015-03-08",143540.766086538,2976714.92327112,226.952796208181,"Mig","2015-02-24","2015-03-12"
"5096",5096,565506199,"true",2015-03-08 05:00:00,-108.59167,26.85617,NA,NA,NA,NA,NA,NA,9.26,NA,NA,NA,182,NA,"260",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-07 21:00:00,739288.156738132,2972777.66488796,"12N",66,7,143060.228071739,2975563.29914121,2015,"Spring","Spring.2015","2015 B",4,297,"2015-03-08",143540.766086538,2976714.92327112,226.952796208181,"Mig","2015-02-24","2015-03-12"
"5097",5097,565506200,"true",2015-03-08 12:00:00,-108.5915,26.85433,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"250",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-08 05:00:00,739308.927867197,2972574.08584942,"12N",67,1,143071.350703432,2975358.78825084,2015,"Spring","Spring.2015","2015 B",4,297,"2015-03-08",143540.766086538,2976714.92327112,226.952796208181,"Mig","2015-02-24","2015-03-12"
"5098",5098,565592337,"true",2015-03-08 13:00:00,-108.5915,26.85433,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"250",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-08 06:00:00,739308.927867197,2972574.08584942,"12N",67,1,143071.350703432,2975358.78825084,2015,"Spring","Spring.2015","2015 B",4,297,"2015-03-08",143540.766086538,2976714.92327112,226.952796208181,"Mig","2015-02-24","2015-03-12"
"5099",5099,565970739,"true",2015-03-08 14:00:00,-108.58883,26.858,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"240",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-08 07:00:00,739566.576509141,2972985.82353621,"12N",67,1,143348.436795227,2975758.21507048,2015,"Spring","Spring.2015","2015 B",4,297,"2015-03-08",143540.766086538,2976714.92327112,226.952796208181,"Mig","2015-02-24","2015-03-12"
"5100",5100,565970740,"true",2015-03-08 15:00:00,-108.58767,26.858,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"230",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-08 08:00:00,739681.871188822,2972988.01738483,"12N",67,1,143463.805338751,2975754.94655219,2015,"Spring","Spring.2015","2015 B",4,297,"2015-03-08",143540.766086538,2976714.92327112,226.952796208181,"Mig","2015-02-24","2015-03-12"
"5101",5101,565970741,"true",2015-03-08 16:00:00,-108.5875,26.85817,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"260",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-03-08 09:00:00,739698.409250129,2973007.17762046,"12N",67,1,143481.246740856,2975773.31832247,2015,"Spring","Spring.2015","2015 B",4,297,"2015-03-08",143540.766086538,2976714.92327112,226.952796208181,"Mig","2015-02-24","2015-03-12"
"5102",5102,565970742,"true",2015-03-08 17:00:00,-108.60733,26.87383,NA,NA,NA,NA,NA,NA,6.17333333333333,NA,NA,NA,95,NA,"430",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Daylight Time",2015-03-08 10:00:00,737694.709231034,2974705.17411068,"12N",67,1,141558.505589677,2977565.84142666,2015,"Spring","Spring.2015","2015 B",4,297,"2015-03-08",143540.766086538,2976714.92327112,226.952796208181,"Mig","2015-02-24","2015-03-12"
"5103",5103,565970743,"true",2015-03-08 18:00:00,-108.77283,27.09433,NA,NA,NA,NA,NA,NA,16.9766666666667,NA,NA,NA,333,NA,"1030",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Daylight Time",2015-03-08 11:00:00,720817.183803647,2998838.5747768,"12N",67,4,125831.498060735,3002499.39013714,2015,"Spring","Spring.2015","2015 B",4,297,"2015-03-08",143540.766086538,2976714.92327112,226.952796208181,"Mig","2015-02-24","2015-03-12"
"5104",5104,565952606,"true",2015-03-08 23:00:00,-109.65283,28.33667,NA,NA,NA,NA,NA,NA,11.3177777777778,NA,NA,NA,329,NA,"840",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Daylight Time",2015-03-08 16:00:00,632049.928467947,3135234.89128079,"12N",67,1,43674.3377416906,3143304.99376674,2015,"Spring","Spring.2015","2015 B",4,297,"2015-03-08",143540.766086538,2976714.92327112,226.952796208181,"Mig","2015-02-24","2015-03-12"
"5105",5105,565952607,"true",2015-03-09 00:00:00,-109.79917,28.568,NA,NA,NA,NA,NA,NA,1.54333333333333,NA,NA,NA,323,NA,"530",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Daylight Time",2015-03-08 17:00:00,617448.451368206,3160713.8627026,"12N",67,1,30330.8752704653,3169545.66335629,2015,"Spring","Spring.2015","2015 B",4,297,"2015-03-08",143540.766086538,2976714.92327112,226.952796208181,"Mig","2015-02-24","2015-03-12"
"5106",5106,565952608,"true",2015-03-09 01:00:00,-109.79683,28.6175,NA,NA,NA,NA,NA,NA,1.54333333333333,NA,NA,NA,296,NA,"730",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Daylight Time",2015-03-08 18:00:00,617622.20926755,3166200.6641502,"12N",67,1,30780.8344422529,3175030.7942043,2015,"Spring","Spring.2015","2015 B",4,297,"2015-03-08",143540.766086538,2976714.92327112,226.952796208181,"Mig","2015-02-24","2015-03-12"
"5107",5107,565952609,"true",2015-03-09 02:00:00,-109.811,28.59717,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"590",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Daylight Time",2015-03-08 19:00:00,616259.221975807,3163934.28711527,"12N",67,1,29302.0324782116,3172830.07141996,2015,"Spring","Spring.2015","2015 B",4,297,"2015-03-08",143540.766086538,2976714.92327112,226.952796208181,"Mig","2015-02-24","2015-03-12"
"5108",5108,565952610,"true",2015-03-09 03:00:00,-109.81083,28.59717,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"590",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Daylight Time",2015-03-08 20:00:00,616275.845707064,3163934.45227287,"12N",67,1,29318.6862305626,3172829.40050339,2015,"Spring","Spring.2015","2015 B",4,298,"2015-03-09",29318.6862305626,3172829.40050339,200.144610750571,"Mig","2015-02-24","2015-03-12"
"5109",5109,565952611,"true",2015-03-09 04:00:00,-109.81083,28.59717,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"580",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Daylight Time",2015-03-08 21:00:00,616275.845707064,3163934.45227287,"12N",67,1,29318.6862305626,3172829.40050339,2015,"Spring","Spring.2015","2015 B",4,298,"2015-03-09",29318.6862305626,3172829.40050339,200.144610750571,"Mig","2015-02-24","2015-03-12"
"5110",5110,565952612,"true",2015-03-09 05:00:00,-109.81117,28.59717,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"580",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Daylight Time",2015-03-08 22:00:00,616242.598245111,3163934.12198128,"12N",67,7,29285.378723605,3172830.74236044,2015,"Spring","Spring.2015","2015 B",4,298,"2015-03-09",29318.6862305626,3172829.40050339,200.144610750571,"Mig","2015-02-24","2015-03-12"
